Type,Name,Latitude,Longitude
Restaurants,Schous Brasserie & Bar,56.4917345,8.5958072
Restaurants,Restaurant Sælhunden,55.3296283,8.7621513
Restaurants,Hovborg Kro,55.6066055,8.939738
Restaurants,Peking House,55.3295263,8.764537
Restaurants,Restaurant Long Feng,55.6718729,12.5920754
Restaurants,Kabyssen,55.6097474,12.3889524
Restaurants,Gyrstinge Skovkro,55.4754044,11.6540823
Restaurants,Fregatten,55.592609,12.3535592
Restaurants,Krabben,55.6129018,12.3968928
Restaurants,Bromølle Kro,55.6123308,11.3870405
Restaurants,Christianshavns Færgecafé,55.6754822,12.5924697
Restaurants,Phunky,55.2458457,9.2989612
Restaurants,Traktørstedet Gjorslev Bøgeskov,55.370203,12.4106712
Restaurants,Asia House,55.6499281,12.2014907
Restaurants,Bollinis Familierestaurant,55.6492419,12.197792
Restaurants,Mother,55.6685053,12.5576615
Restaurants,Agersø Kro,55.2142001,11.1897208
Restaurants,Marcellos Kolding,55.4878117,9.4730245
Restaurants,Cafe Lindevang,55.6792148,12.512732
Restaurants,Marinaen,55.488203,9.5004808
Restaurants,Kate`s Joint,55.6869993,12.558727
Restaurants,Huang Cheng,55.7942194,12.1570201
Restaurants,Restaurant Flammen Kolding,55.4750092,9.4700325
Restaurants,Bella Rosa,55.7613028,12.4513365
Restaurants,Malerklemmen,55.4684843,11.939553
Restaurants,Texas,55.1037637,14.6996441
Restaurants,Traktørstedet Højeruplund,55.2795683,12.4444952
Restaurants,Nalymit,55.7603419,12.455883
Restaurants,Nordbornholms Røgeri Restaurant,55.2758895,14.8053103
Restaurants,Restaurant Pedersborg,55.4508574,11.5458661
Restaurants,Kirin Sushi,55.6579458,12.4728798
Restaurants,Sortebro Kro,55.3668641,10.3838422
Restaurants,Atelier 33,56.147971,10.2036847
Restaurants,Jettes Diner,55.0580367,10.6127216
Restaurants,Fru Berg,54.8559179,10.5218142
Restaurants,Aavangs Fiskehus Grill,57.7192862,10.5881702
Restaurants,Kellers Badehotel,55.4346597,8.3680052
Restaurants,Pelargoniehuset,55.4346929,8.3665946
Restaurants,Kokkedal Slot,57.0642486,9.4797903
Restaurants,Restaurant Børkop Vandmølle,55.6378843,9.662346
Restaurants,Restaurant Lynetten,55.6891576,12.6185022
Restaurants,Skovdal Kro,55.7397342,9.4164954
Restaurants,Café Efes,55.56238,9.7567921
Restaurants,Restaurant Oven Vande,55.5668811,9.7523888
Restaurants,Italy & Italy,55.4449076,11.7879845
Restaurants,Raadhuskroen,55.4459664,11.7876063
Restaurants,Oysters & Grill,55.6928738,12.551605
Restaurants,Höst,55.6832824,12.5661022
Restaurants,Yuan Hong,55.7131196,12.5738763
Restaurants,Spuntino,55.6727576,12.5521715
Restaurants,Restaurant Maven,55.678578,12.5815308
Restaurants,Magasasa,55.6723586,12.5630101
Restaurants,Big Ben Cafe og Restaurant,55.6656254,12.3962752
Restaurants,Far til 4,56.1274947,12.3078952
Restaurants,La Petanque,55.683478,12.567996
Restaurants,Søpromenaden,55.697735,12.578279
Restaurants,Restaurant B,54.7753452,11.4912247
Restaurants,Venø Kro,56.5528135,8.6166529
Restaurants,Aamanns Etablissement,55.6899665,12.5750967
Restaurants,Under Uret,55.6896143,12.5750925
Restaurants,Stue 11,55.6886663,12.5730861
Restaurants,Sandslottet,56.0528396,8.1200689
Restaurants,Phønix,55.6823983,12.5736627
Restaurants,Sporvejen,55.679453,12.575676
Restaurants,Jensens Mad,55.628897,12.6232304
Restaurants,Nakorn Thai,55.6862276,12.5891791
Restaurants,Restaurant M,55.6834973,12.5871782
Restaurants,Rebel,55.6832778,12.5869911
Restaurants,The Red Box,55.6829652,12.586713
Restaurants,Trattoria Fiat,55.6813679,12.5858844
Restaurants,Skipperkroen,55.4938023,11.1766993
Restaurants,Restaurant Møllesøen,55.7417549,9.4691812
Restaurants,Lumskebugten,55.6883845,12.5980095
Restaurants,King Buffet,56.1802472,9.5498945
Restaurants,The Restaurant at Skodsborg Kurhotel,55.8195179,12.5740668
Restaurants,Den Kinesiske Mur,55.6455082,12.6149633
Restaurants,Restaurant Næsbyhoved Skov,55.4119188,10.3775009
Restaurants,Skovly,55.1430822,14.7112536
Restaurants,China Vietnam House,55.631949,12.4887589
Restaurants,Absolut Sushi,55.6321246,12.4890164
Restaurants,Restaurant Sieu,55.3993492,10.3806996
Restaurants,Varna,56.1247775,10.2161974
Restaurants,Barshu,55.6679838,12.5967108
Restaurants,SanGiovanni La Cantina,57.0476835,9.9159167
Restaurants,Cafe Gl. Torv,55.6780117,12.5714461
Restaurants,Nyhavns Hereford House,55.6800695,12.5907903
Restaurants,Geo´s Pizza Ristorante,57.0411415,8.4868021
Restaurants,Skindbuksen,55.6797421,12.5844793
Restaurants,Tivoli Hallen,55.6746192,12.5730884
Restaurants,Restaurant Puk,55.6761458,12.5739423
Restaurants,Galathea Kroen,55.6766459,12.5745289
Restaurants,Thinghuskroen,56.7621707,8.3210436
Restaurants,Agger Badehotel,56.7816638,8.2333032
Restaurants,Havnebakken,57.295251,10.9246599
Restaurants,Carlsens Hotel Restaurant,57.2948854,10.9242491
Restaurants,Spøttrup Krostue,56.6429286,8.8084635
Restaurants,Sakura,55.6821031,12.5801549
Restaurants,Det Lille Apotek,55.680325,12.5745687
Restaurants,Scurry Hub,55.6815692,12.5725665
Restaurants,San Giorgio's,55.6835622,12.5739764
Restaurants,Brdr. Price,55.6839789,12.5743876
Restaurants,Schønnemann,55.682815,12.576023
Restaurants,El Meson,55.682357,12.575696
Restaurants,Nyhavns Færgekro,55.6807141,12.5883495
Restaurants,Heering,55.680554,12.588985
Restaurants,Gallionen,55.6803658,12.5896193
Restaurants,Cap Horn,55.6804068,12.5895232
Restaurants,Nyhavn 37,55.680137,12.590546
Restaurants,Restaurant Havfruen,55.680111,12.590678
Restaurants,Ved Kajen,55.6800414,12.5909221
Restaurants,Sahil,55.676911,12.589387
Restaurants,Fuego,55.678063,12.589062
Restaurants,Gilleleje,55.679773,12.5895616
Restaurants,Tango & Vinos,55.6791271,12.5897144
Restaurants,Mêlée,55.6757981,12.5426451
Restaurants,SuRi,55.7199821,11.7108085
Restaurants,Cavallini,56.8830726,8.6271888
Restaurants,Røgeriet Klintholm Havn,54.9539894,12.4668579
Restaurants,Restaurant Kongemosen,55.7414567,12.3204795
Restaurants,Restaurant Staffeli,55.1587623,8.7588699
Restaurants,Hjørnekroen,54.9292559,8.7205852
Restaurants,Geranium,55.7037103,12.5720401
Restaurants,Zahida,55.6845789,12.5697732
Restaurants,Shangrila,55.4135012,11.3499757
Restaurants,Traktørstedet Vrads Station,56.0402698,9.4704277
Restaurants,Limfjordens hus,56.7637922,8.8626334
Restaurants,Takeasy Sushi,55.594244,12.671259
Restaurants,Øst Vildsund gl. Færgekro Cafe,56.8846443,8.638551
Restaurants,Hostrups Hotel,54.9345337,8.8721227
Restaurants,Jensens Bøfhus Hillerød,55.933249,12.2964227
Restaurants,Brummers Gaard Cafe,55.260027,9.7376414
Restaurants,Ristorante Garda,55.6684876,12.4879424
Restaurants,Pårup Kro,56.1368005,9.3484127
Restaurants,Malling Kro,56.0378208,10.1920292
Restaurants,Udby kro,55.080747,11.9594321
Restaurants,Spisestedet Mosen,55.6425803,12.3522233
Restaurants,Kung Fu II Izakaya Bar,55.6889266,12.562565
Restaurants,Sidesporet,55.7190879,11.7069835
Restaurants,Vesløs Kro,57.0396116,8.9740443
Restaurants,Reersø Kro,55.525438,11.1106047
Restaurants,Hos Fischer,55.7017253,12.5807559
Restaurants,Elverhøj,55.4410559,12.167425
Restaurants,Fuji Sushi,55.6709733,12.5314567
Restaurants,Nyborg Strand Bistro,55.3181003,10.811449
Restaurants,Nyborg Strand Panorama,55.3179904,10.8121324
Restaurants,Hansens Gamle Familiehave,55.6726005,12.5313911
Restaurants,Mortens Kro,57.0459836,9.9218648
Restaurants,Krøgers Familiehave,55.6711876,12.5306595
Restaurants,M.G. Petersens Familiehave,55.6714583,12.530748
Restaurants,Cafe Dolly,55.8590987,9.8603005
Restaurants,Pingvin,57.0485598,9.9188362
Restaurants,Frederiksdal fribad,55.7853519,12.4446149
Restaurants,Rafaels,55.4895835,9.4752789
Restaurants,Pakhuset,55.1363021,15.1420491
Restaurants,Store Børs,55.649644,12.076869
Restaurants,Grød,55.6936028,12.5428999
Restaurants,Bindia Elmegade,55.689591,12.5582548
Restaurants,Le Papillon,56.012808,11.9638435
Restaurants,Nha Trang,55.6874043,12.5467207
Restaurants,Restaurant Rudolf Mathis,55.4484937,10.660042
Restaurants,Kaleidoskop,55.6787358,12.5019986
Restaurants,Erik Menveds Kro,55.5651724,10.0920588
Restaurants,Lilleheden,57.5908246,9.9556532
Restaurants,Kadeau Bornholm,55.0045177,14.969038
Restaurants,Rasoi,55.6350236,12.5822757
Restaurants,Norr,56.1383673,10.2154167
Restaurants,Hovmesteren,57.3700075,9.7123543
Restaurants,Kongelundskroen,55.563139,12.5649341
Restaurants,Møllegården på Alrø,55.8570707,10.0640306
Restaurants,Grønttorvet,55.3982928,10.3926502
Restaurants,Bone's,55.4666725,8.4546136
Restaurants,Marina Trafikbar,55.469715,8.4348865
Restaurants,Taka Sushi,55.46446,8.4543051
Restaurants,Færgemandens Hus,54.9662226,12.2054554
Restaurants,Helnæs Kro,55.1349963,10.0266169
Restaurants,Hos Ingeborg,55.46572,8.453951
Restaurants,La Scala,55.4659296,8.4463807
Restaurants,Namaste Esbjerg,55.4666595,8.4544113
Restaurants,Sushi One,55.7031203,12.5858523
Restaurants,Postgaarden,56.6505727,9.9818287
Restaurants,Restaurant Landgangen,56.6557887,9.988032
Restaurants,Acqua Blu,55.5553622,8.1343784
Restaurants,For Enden Af Gaden,56.4496904,9.4040586
Restaurants,Ranee's,55.686718,12.5572861
Restaurants,Restaurant Ciao,55.9781663,12.3999088
Restaurants,Fangel Kro,55.316863,10.3159547
Restaurants,Hundstrup Kro,55.0999015,10.4318771
Restaurants,Øxendrup Kro,55.2196158,10.7329698
Restaurants,Viby Kro,55.5492436,12.0249372
Restaurants,Vallø Slotskro,55.4010665,12.2108511
Restaurants,Bryghuset No 5,55.7171405,11.7093084
Restaurants,Spisehuset på Dragsholm Slot,55.7710142,11.391075
Restaurants,Slotskøkkenet på Dragsholm Slot,55.7711476,11.391071
Restaurants,Sevel kro,56.4573941,8.8709772
Restaurants,Olinico,56.15891,10.2120463
Restaurants,Jonstrup Gl. Købmandsgård,55.7591692,12.3384496
Restaurants,Pluto,55.6834694,12.5852555
Restaurants,Karoline Amalie,56.1406594,9.5605516
Restaurants,Rådhuskælderen,55.6418532,12.0802132
Restaurants,Måltid,55.7159674,12.5314736
Restaurants,Casa Mia,56.1697516,10.2160484
Restaurants,Pearl India,56.1520008,10.207873
Restaurants,Madkunsten,55.9226376,11.6708022
Restaurants,Vestre Bådelaug,57.0569447,9.903348
Restaurants,Kystens Perle - Strandpavilionen,57.0569738,9.9027258
Restaurants,Den Hvide Dame,55.5050333,9.688938
Restaurants,Røgind Kro,56.0819676,8.353743
Restaurants,Regatta Pavillonen,55.772128,12.4440923
Restaurants,Lucky Sushi,55.4534778,12.1880902
Restaurants,Tandoori Masala,55.688456,12.558808
Restaurants,No 22 Bistro,55.8849072,12.5459453
Restaurants,Il Gabbiano,55.8848691,12.5457401
Restaurants,Bøf- & Grillhuset,55.9441595,11.7592529
Restaurants,Rørvig Kro,55.9447181,11.7608857
Restaurants,Stenbjerg Kro,56.9181291,8.3655524
Restaurants,Restaurant No. 61,55.397827,10.3806559
Restaurants,Restaurant Bone's Odense,55.3979199,10.3809724
Restaurants,Egelunden,55.8329556,12.0269774
Restaurants,Ristorante Europa,55.0868071,8.5600548
Restaurants,Saigon,55.6520176,12.5024974
Restaurants,Restaurant Bies bryghus,56.6389098,9.7927098
Restaurants,China Palace,56.1682383,10.1910529
Restaurants,Scarpetta - Islands Brygge,55.6572827,12.5667896
Restaurants,Dag H.,55.6958392,12.5806623
Restaurants,Mielcke & Hurtigkarl,55.6747014,12.5309092
Restaurants,Kommandørgårdens Restaurant,55.099452,8.5432245
Restaurants,Det Glade Vanvid Kocheriet,56.1647036,10.2189753
Restaurants,Fusion,57.051978,9.919861
Restaurants,Klostercafeen,54.9360616,8.8705158
Restaurants,Restaurant Vigsø,55.1338571,10.9057304
Restaurants,På Gården,55.5372784,9.5419144
Restaurants,Kitchenette,55.6812097,12.5493551
Restaurants,Københavner Caféen,55.6781664,12.575025
Restaurants,Kronborg,55.6776072,12.5744986
Restaurants,Koriander,55.812374,12.371541
Restaurants,Røget Læsøfjæsing,57.3205972,11.1269454
Restaurants,Shun Feng Allerød Terasse,55.8698215,12.357102
Restaurants,Ulfborg Gæstgivergaard,56.2722641,8.3212926
Restaurants,Rørvig Fisk Fisk og skaldyrsbuffet,55.9448112,11.7663849
Restaurants,Gisseløre,55.6792764,11.0666922
Restaurants,Den Gyldne Hane,55.9721062,11.3659476
Restaurants,Lulu Restaurant,56.9528237,8.688907
Restaurants,Det gamle Røgeri,56.9561927,8.6923087
Restaurants,Palæo Pilestræde,55.6806487,12.580557
Restaurants,Anettes Sandwich,56.1725041,10.216354
Restaurants,Futten,57.2521181,9.5827578
Restaurants,Strandingskroen,57.2519056,9.5829053
Restaurants,Marchal,55.6804417,12.5847233
Restaurants,Kadeau København,55.6722547,12.5888555
Restaurants,Formel B,55.670698,12.5355288
Restaurants,AOC,55.6832803,12.5888493
Restaurants,Colombia Pizza & Restaurant,55.6705722,12.5421135
Restaurants,Løgumkloster Central Hotel,55.0598235,8.9505311
Restaurants,MASH Århus,56.1509907,10.2034127
Restaurants,Sørup Herregaards restaurant,55.3862955,11.7944898
Restaurants,Azzurra,57.0491593,9.9150009
Restaurants,Restaurant Flammen Aalborg,57.0498811,9.9222205
Restaurants,Restaurant Komfur,56.1600222,10.2079308
Restaurants,Restaurant Søborg,57.3714123,9.7114068
Restaurants,Kalvøen,55.8329205,12.057084
Restaurants,Gram Slotskro,55.2949367,9.055498
Restaurants,Azzurra Nordkraft,57.0467567,9.9316689
Restaurants,Samsø Perlen,55.863337,10.5496529
Restaurants,Mejeriet Tunø,55.9489102,10.4473228
Restaurants,Restaurant Tårnet,55.6762303,12.5804107
Restaurants,Egå Marina,56.2099698,10.2883304
Restaurants,Teknologisk Institut Kantine,55.6585032,12.2723573
Restaurants,Nysøgaard,55.9040376,12.3262075
Restaurants,Chop'n Wok,57.0494672,9.9137744
Restaurants,Meat,57.04968,9.917715
Restaurants,Sam's Barbeque,57.0494607,9.9188404
Restaurants,Fisk og skaldyr,57.0494535,9.9165693
Restaurants,Dinos Restaurant,56.5496129,8.3075688
Restaurants,Kongeåkroen Restaurant,55.4409161,8.9993938
Restaurants,Fredensborg Store Kro,55.9790105,12.395673
Restaurants,Restaurant Pakhuset,55.9469978,8.4929122
Restaurants,Gæstgiveriet Den Gyldne Svane,54.7750231,11.841208
Restaurants,Oishii Sushi,56.1604974,10.2085486
Restaurants,Regnskovscaféen,56.4569939,10.032285
Restaurants,Hellerup Sejlklub,55.731268,12.5809649
Restaurants,La Maschera di Ferro,57.4612792,9.9847083
Restaurants,Rold StorKro Restaurant,56.8280072,9.8179788
Restaurants,Færgelunden,55.8392351,12.0316788
Restaurants,Cafe Banken,55.269784,9.8942926
Restaurants,Røgeriet,55.8158544,10.6385002
Restaurants,Jacobs Fiskerestaurant,57.3328354,10.5317286
Restaurants,Under Klippen,56.3579607,8.6190375
Restaurants,Bredebro Kro,55.0594089,8.8306851
Restaurants,Café Alex,55.8404712,12.4307081
Restaurants,Restaurant Eydes,55.8620776,9.8474576
Restaurants,Flammen Vejle,55.7049232,9.5402051
Restaurants,Enomania,55.6706559,12.5319708
Restaurants,Omakase,55.6703822,12.5353469
Restaurants,Mona Lisa,55.3948205,10.3818468
Restaurants,Kong Volmer,55.3949105,10.3817019
Restaurants,Lees Køkken,55.8082506,12.3590847
Restaurants,Kawaii Zushi,55.8082335,12.358848
Restaurants,Tante Maren,55.8091993,12.3639126
Restaurants,A Hereford Beefstouw Odense,55.3962963,10.3879498
Restaurants,Brobyværk Kro,55.2300411,10.2586592
Restaurants,Skovshoved Kro,55.7589166,12.5968422
Restaurants,Restaurant Luna,56.5512295,8.3081245
Restaurants,Bjarnes Fisk og Fisketeria,56.5501414,8.3049486
Restaurants,Mesón España,55.6718168,12.5576346
Restaurants,Hereford Steak House,55.6462074,12.297643
Restaurants,Frederiks Have,55.6791194,12.5251614
Restaurants,Burger Anarchy,55.397792,10.3884904
Restaurants,Mammas Pizzeria,55.3953305,10.3854139
Restaurants,Umashi,55.39422,10.3813503
Restaurants,Pasfall,55.3954249,10.3815649
Restaurants,Phoenix Running Sushi,55.7494174,12.5180707
Restaurants,Hestkøbgaard,55.8319708,12.4115202
Restaurants,Restaurant Nordatlanten,55.4077929,10.380009
Restaurants,Bollinis Familierestauration,55.8392009,12.0612437
Restaurants,Olivia Brasserie,55.3957806,10.3834302
Restaurants,Ubn One,55.3966896,10.3873172
Restaurants,Kok & Vin,55.3968009,10.3844419
Restaurants,Oluf Bagers Gård,55.3981938,10.3885758
Restaurants,Aalbæk Badehotel,57.594023,10.413866
Restaurants,Pandekagehuset,57.0567666,9.901775
Restaurants,Alanya,57.1676082,10.146982
Restaurants,Bondestuen,57.26735,9.970149
Restaurants,Infoteria Dall,56.9950028,9.9016443
Restaurants,Jensens Bøfhus Aalborg,57.04927,9.921745
Restaurants,Jin Shing,57.0675725,9.9437085
Restaurants,Løgstør Parkhotel,56.9535468,9.2525618
Restaurants,Napoli,56.13579,8.979781
Restaurants,Ravello,56.13577,8.979975
Restaurants,Bones Viborg,56.44994,9.407167
Restaurants,Café Neptun,56.8047809,10.2815554
Restaurants,Davinci Ristorante,56.7140976,10.1142436
Restaurants,Dronning Louise,55.46647,8.452505
Restaurants,Amigo,54.92589,9.969961
Restaurants,Anholt Kro,56.7101594,11.5426883
Restaurants,Mefisto Pizza & Bar,56.15866,10.20945
Restaurants,Da Nico,54.90769,9.78703
Restaurants,Restaurant Generalen - Pichardts Tranekær,55.0014366,10.8549493
Restaurants,Ho Kro,55.55289,8.229671
Restaurants,Hoed Kro,56.3153462,10.8144816
Restaurants,Kunsten,55.4641116,8.4507862
Restaurants,La Pupa,55.06283,10.61201
Restaurants,Jerne Kro,55.47774,8.48207
Restaurants,Molskroen,56.22935,10.60464
Restaurants,Brasserie 1761,54.90782,9.786017
Restaurants,Sydvesten,55.4748252,8.425666
Restaurants,Vissenbjerg Storkro,55.38921,10.13521
Restaurants,King Restaurant,55.4665461,8.4540164
Restaurants,Damme Kro,54.9160693,12.1564128
Restaurants,Den Gode Smag,55.31243,10.78964
Restaurants,Ny Asien Jyllinge,55.7445817,12.097239
Restaurants,Pizzeria Delfino,54.9831483,12.2837731
Restaurants,Sengeløse Kro,55.67995,12.25731
Restaurants,Restaurant Lieffroy,55.3233803,10.8099378
Restaurants,Bolettes Gæstebud,55.97144,12.54351
Restaurants,Famo Metro,55.6957451,12.5795519
Restaurants,Gammel Humlebæk Kro,55.97238,12.54161
Restaurants,Sticks & Sushi Hotel Tivoli,55.66588,12.56596
Restaurants,Borup Pizza & Restaurant,55.49836,11.97751
Restaurants,Sivas,55.2558792,12.1193376
Restaurants,Louisekroen,55.1535768,15.0775669
Restaurants,Sankt Peder,55.730767,12.5757475
Restaurants,Slotsbowl Møntporten,55.9341794,12.3119622
Restaurants,Sans Souci,55.6762611,12.5414017
Restaurants,Storådalen,56.365622,8.5658
Restaurants,Den Lille Kro,55.3931014,10.3987396
Restaurants,Goma,55.3981768,10.379785
Restaurants,Restaurant Flammen Odense,55.3980702,10.3799004
Restaurants,Punjab,55.6664308,12.5204573
Restaurants,Restaurant Fortunen,55.7751623,12.5444185
Restaurants,Villa Vest,57.4766305,9.7963104
Restaurants,Cafe Kysten,57.4763489,9.7971541
Restaurants,Fu Lin,56.6363025,9.7967814
Restaurants,Løkkens Vej Kro,57.4085267,9.8103441
Restaurants,Kohalen,56.1479234,10.2111262
Restaurants,Kanal Caféen,55.6743994,12.5767875
Restaurants,Palæo Torvehal 1 Stade E1-F1,55.6838775,12.5691044
Restaurants,TUK Thai Take Away,56.1249888,12.3071634
Restaurants,Teppan House,55.68485,12.50118
Restaurants,Senorita,55.6695262,12.5549211
Restaurants,Il Buco,55.6663582,12.5802158
Restaurants,Fiskehuset,56.9531469,8.6943445
Restaurants,Muei's Thaifood,55.0591518,10.613767
Restaurants,Polar Pizza & Pasta,55.7375045,9.1215046
Restaurants,Grill House,55.7351521,9.12721
Restaurants,Saloon,55.7353628,9.1270309
Restaurants,Knights' Restaurant,55.736141,9.12408
Restaurants,Tapas & Paella Casa de Antonia,56.1547958,10.204394
Restaurants,Holmsland Klit Golf Restaurant,56.1308474,8.1299427
Restaurants,Ristorante Amici Miei,56.0329454,12.6090468
Restaurants,Il Ristorante Fellini,57.0505815,9.9182099
Restaurants,China Garden,55.7340999,12.5150515
Restaurants,Østens Konge,55.9721227,12.022591
Restaurants,Larsens Plads,54.6912102,11.9651988
Restaurants,Laguna,55.3262075,11.1306744
Restaurants,Ichiban Sushi Restaurant,55.2304184,11.7551364
Restaurants,Lido,57.4724782,9.7968294
Restaurants,Restaurant Glashuset,57.470941,9.7969325
Restaurants,Juliette,56.1480412,10.2002164
Restaurants,Bæst,55.692219,12.555909
Restaurants,Soya 2,56.1576411,10.2031712
Restaurants,Anneberg Café & Restaurant,55.9036926,11.6647351
Restaurants,Madame Corell,55.8618803,11.5310241
Restaurants,Restaurant Bothwell,55.7991218,11.4241199
Restaurants,Aasløkke Kro,55.9486123,11.4949528
Restaurants,Hjorts Badehotel Restaurant,57.660025,10.389889
Restaurants,Bui Humble,54.8262245,10.697399
Restaurants,Lohals Kro,55.1341288,10.9043635
Restaurants,Sticchi's,57.0533906,9.9056591
Restaurants,Fandanko,57.0306764,9.9291994
Restaurants,Marina,56.5656915,8.2961641
Restaurants,Restaurant Strandlund,55.7439102,12.5838554
Restaurants,Madam Bagger,55.3304513,11.1380498
Restaurants,Traktørstedet Ludvigslyst,56.1306021,9.6415167
Restaurants,Slukefter,55.1956035,9.3582882
Restaurants,Rudbøl Grænsekro Restaurant,54.9002321,8.7527403
Restaurants,Takii,55.6965107,12.5510082
Restaurants,Saseline,56.1258219,12.3057759
Restaurants,Restauranten på Hotel Korning Kro,55.8507058,9.6974124
Restaurants,Brasserie Belli,56.1547402,10.2043669
Restaurants,Røde-Kro,55.071213,9.3350995
Restaurants,Skipperstuen,55.0449131,9.7045066
Restaurants,Curry Leaves,54.9103051,9.7867568
Restaurants,Bogense Hotel Restaurant,55.5652412,10.0904636
Restaurants,No. 2,55.6724145,12.5845011
Restaurants,Govinda,55.6827437,12.5563467
Restaurants,Yutaka Sushibar,56.1344698,8.980133
Restaurants,Restaurant Krebshuset,55.444531,11.5976482
Restaurants,Eydes,55.3965385,10.3818238
Restaurants,Onkel A,55.7089989,9.5321996
Restaurants,Ballumhus Restaurant,55.076023,8.6728284
Restaurants,Østerhøjst Kro Restaurant,55.00188,9.0377655
Restaurants,Hotel Vojens Restaurant,55.2481482,9.307139
Restaurants,Herregårdskælderen,55.4517599,9.0379421
Restaurants,Hotel Skibelund Krat Restaurant,55.4476743,9.1091597
Restaurants,Restaurant Koldingfjord,55.4982578,9.5554537
Restaurants,Mørkenborg Kro,55.4494451,10.1339819
Restaurants,Ditlevsdal Bison Farm Restaurant,55.455671,10.1950573
Restaurants,Styrbæks,55.4420573,10.3697058
Restaurants,Roeds Brasserie,55.3118411,10.7912185
Restaurants,Herthadalen,55.6136156,11.942835
Restaurants,Restaurant Søfryd,55.7485836,12.101036
Restaurants,Flammen Roskilde,55.6414996,12.1008903
Restaurants,Upstairs,55.6410666,12.0799625
Restaurants,Gredstedbro Hotel Restaurant,55.3966991,8.7434262
Restaurants,Billum Kro Restaurant,55.6175086,8.3302781
Restaurants,Faaborg Kro,55.5855832,8.7398191
Restaurants,Krenkerup Bryggeri & Traktørsted,54.7771302,11.6714287
Restaurants,Hotel Sakskøbing Restaurant,54.7993951,11.6344269
Restaurants,Strynø Gl. Mejeri Spisestedet,54.905942,10.6089615
Restaurants,Den Fuldkomne Fisker,54.9400942,11.124495
Restaurants,Hørby Færgekro Restaurant,55.7349564,11.7040097
Restaurants,Pejsestuen,54.8909701,9.5491176
Restaurants,Schou's Restaurant,54.6891953,11.9656111
Restaurants,Hansens Café,56.0918006,12.4567784
Restaurants,Fishmarket,55.6809171,12.5844498
Restaurants,McJoy's Choice,55.6799215,12.5913418
Restaurants,Jacob A,55.328046,8.762615
Restaurants,Trattoria Italiana,55.6800752,12.5764486
Restaurants,Cocks & Cows,55.6777981,12.5788252
Restaurants,Da Claudio,55.6869918,12.5320044
Restaurants,9-Ni Running Sushi,55.6714958,12.4582803
Restaurants,"Cafe og Ølhalle ""1892""",55.6849944,12.5702547
Restaurants,Strandpavillonen Hornbæk,56.0909862,12.4537565
Restaurants,Uki Bento,55.6712966,12.5613942
Restaurants,MASH Rungsted,55.8856618,12.548178
Restaurants,Ribhouse,55.9325936,12.2988294
Restaurants,Cock's & Cows SP34,55.6787142,12.5665053
Restaurants,Fu Wa,55.6885295,12.5419871
Restaurants,YaYa Sushi,55.705283,12.492002
Restaurants,Ahaaa Det Arabiske Madsted,55.6864878,12.5584645
Restaurants,KöD,55.6776029,12.5823423
Restaurants,Baan Thai Isarn,55.6706228,12.5602574
Restaurants,Le Diamant,55.6790273,12.580426
Restaurants,L'Anfora,55.6834866,12.577275
Restaurants,Restaurant Karla,55.6736846,12.5741057
Restaurants,L'Enoteca di Mr. Brunello,55.671218,12.574053
Restaurants,Ved Fjorden,56.4940952,8.5915088
Restaurants,Strandgården Henne,55.7400959,8.1778624
Restaurants,Den Græske Restaurant,56.41452,10.8734116
Restaurants,Slotskroen,56.4607786,10.0385536
Restaurants,Dong Fang,55.1044754,14.7000128
Restaurants,Ø-Cafeen,54.9379057,10.7072676
Restaurants,Roberta,55.6876013,12.5626665
Restaurants,Oriental Chinese Restaurant,55.8378243,12.2760705
Restaurants,Kongsøre Kro,55.823413,11.667586
Restaurants,Restaurant Alladin,55.85172,11.580044
Restaurants,Kinome,55.728068,12.576334
Restaurants,PizzaExpress,55.0583595,8.8272953
Restaurants,Husmanns Vinstue,55.6778099,12.570144
Restaurants,Bones Lalandia Billund,55.7328974,9.1371425
Restaurants,Indian Maharaja,55.7043566,12.5869692
Restaurants,Lem Pizzaria & Grill,56.0262368,8.3857882
Restaurants,Tatami,55.462514,11.7902621
Restaurants,Restaurant Sommerlyst,55.4650367,8.699526
Restaurants,Byens Pizzaria,56.6429561,8.8098584
Restaurants,Snogebæk Røgeri,55.0267477,15.1184994
Restaurants,La Viva,55.6801203,11.0890967
Restaurants,Restaurant Sejerø,55.885428,11.150871
Restaurants,Restaurant Sheng Hua,55.6792215,11.0937916
Restaurants,Ristorante Pavarotti,54.935098,8.868038
Restaurants,Faxe Pizzeria Restaurant,55.256483,12.12058
Restaurants,Det Mexicanske Bøfhus,55.402748,11.354364
Restaurants,Ferdinands Bøfhus,55.4052367,11.3531425
Restaurants,Det Gyldne Hjørne,55.0139603,11.8987752
Restaurants,Hua Xin,55.0098329,11.9073712
Restaurants,Restaurant Snekken,55.004391,11.916607
Restaurants,Masami Sushi,55.7185531,11.7096789
Restaurants,Basepoint.dk,54.8716009,9.2783368
Restaurants,China Delight,54.936108,8.871031
Restaurants,Ristorante Toscana,54.877465,9.303507
Restaurants,Jensens Bøfhus Holbæk,55.7205061,11.7076501
Restaurants,Vadestedet,55.7218288,11.7589285
Restaurants,Ristorante Gondola Il Café Latte Aps.,55.713507,11.716199
Restaurants,Hvalsø Spisehus,55.5916321,11.8632287
Restaurants,Cafe og Ristorante La Rustica,55.4534757,11.7881512
